Cod Seção	Seção	Cod Grupo	Grupo	Cod SubGrupo	SubGrupo	Cod Familia	FAMILIA
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908004	MACACOS E REBOQUE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908004	MACACOS E REBOQUE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908004	MACACOS E REBOQUE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469906	FERRAMENTAS PARA AUTOMOTIVOS	469906001	CHAVES DE RODA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908004	MACACOS E REBOQUE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908004	MACACOS E REBOQUE
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712002	FILTRO DE OLEO
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712002	FILTRO DE OLEO
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469910	TAPETE AUTOMOTIVOS	469910001	TAPETE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713008	OLEO PARA MOTOR
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713008	OLEO PARA MOTOR
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908001	BOMBA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908001	BOMBA
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712002	FILTRO DE OLEO
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712002	FILTRO DE OLEO
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713009	OUTROS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469906	FERRAMENTAS PARA AUTOMOTIVOS	469906001	CHAVES DE RODA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469906	FERRAMENTAS PARA AUTOMOTIVOS	469906001	CHAVES DE RODA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905003	CAPA PARA VEICULOS
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712001	FILTRO DE AR
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712001	FILTRO DE AR
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712001	FILTRO DE AR
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905003	CAPA PARA VEICULOS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905005	LONA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713009	OUTROS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469904	CALOTA AUTOMOTIVOS	469903001	CALOTA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469902	ACCESORIOS AUTOMOTIVOS DE SEGURANÇA	469902002	TRAVA
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469712	FILTRO AUTOMOTIVO	469712001	FILTRO DE AR
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469907	LAMPADAS AUTOMOTIVAS	469907001	LAMPADA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614001	KIT LIMPEZA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614001	KIT LIMPEZA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469909	PALHETA AUTOMOTIVA	469909001	PALHETA
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469908	MANUTENÇÃO AUTOMOTIVA	469908001	BOMBA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469522	PNEUS  ARO 15	469522001	ARO 15
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469522	PNEUS  ARO 15	469522001	ARO 15
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469522	PNEUS  ARO 15	469522001	ARO 15
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469521	PNEUS  ARO 14	469521001	ARO 14
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469523	PNEUS MOTO	469523001	PNEUS MOTO
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
46	AUTOMOTIVOS	4695	PNEUS	469520	PNEUS  ARO 13	469520001	ARO 13
